record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
58735,S92000003,P,1,1,5,2,2,1,1,1,1,3,8,6,X,2
58779,S92000003,P,0,1,3,1,2,1,1,1,1,3,8,9,X,4
58809,S92000003,P,1,1,3,1,2,1,1,1,2,3,5,8,X,3
58858,S92000003,P,1,1,2,1,2,1,3,1,2,3,4,11,X,4
58910,S92000003,P,2,1,2,1,2,1,1,1,1,3,5,3,X,4
58918,S92000003,P,4,2,2,1,1,2,1,1,1,4,X,X,X,2
58926,S92000003,P,4,1,3,1,2,1,2,1,2,3,9,12,X,3
58936,S92000003,P,4,2,4,3,2,1,1,1,1,3,6,13,X,4
58971,S92000003,P,1,2,6,2,2,1,2,1,2,3,9,13,X,4
58994,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,5,X,4
59034,S92000003,P,1,1,5,2,2,1,1,1,2,3,3,13,X,2
59035,S92000003,P,2,2,5,4,2,1,2,1,1,3,7,4,X,3
59054,S92000003,P,1,2,6,2,2,1,4,1,2,3,3,10,X,3
59094,S92000003,P,1,2,5,2,2,1,2,1,2,3,2,10,X,2
59095,S92000003,P,1,2,4,2,2,1,2,1,2,3,9,5,X,4
59106,S92000003,P,2,2,5,3,2,1,2,1,2,3,7,6,X,2
59175,S92000003,P,3,1,2,1,2,1,1,1,1,3,X,X,X,4
59177,S92000003,P,0,1,4,1,2,1,2,1,1,3,1,4,X,2
59179,S92000003,P,2,2,2,1,1,1,3,1,1,4,X,X,X,2
59274,S92000003,P,2,2,5,4,2,1,3,1,2,3,7,4,X,3
59322,S92000003,C,X,1,2,1,2,1,2,1,1,3,9,4,X,X
59341,S92000003,P,1,1,4,1,2,1,1,1,2,3,9,6,X,3
59412,S92000003,P,1,1,4,1,2,1,1,1,2,3,4,2,X,2
59436,S92000003,P,1,1,3,1,2,1,3,1,1,3,9,4,X,3
59454,S92000003,P,0,2,2,1,1,1,2,1,1,4,X,X,X,2
59497,S92000003,P,1,1,6,2,2,1,2,1,2,3,1,3,X,2
59543,S92000003,P,0,1,4,1,2,1,3,1,2,3,5,3,X,3
59545,S92000003,P,2,2,2,1,2,1,1,1,1,3,7,4,X,4
59573,S92000003,P,0,1,4,4,2,1,2,1,1,3,2,2,X,1
59578,S92000003,P,1,2,6,2,2,1,3,1,2,3,7,4,X,3
59591,S92000003,P,0,1,4,1,2,1,3,1,1,3,5,2,X,3
59652,S92000003,P,2,2,5,4,2,1,1,1,2,3,9,5,X,3
59673,S92000003,C,X,1,2,1,1,1,1,1,1,4,X,X,X,X
59697,S92000003,P,0,2,7,3,2,1,2,1,9,3,4,8,X,2
59799,S92000003,P,1,1,5,2,2,2,3,3,1,3,9,10,X,4
59817,S92000003,P,4,2,3,1,2,1,1,1,1,3,X,X,X,4
59833,S92000003,P,1,1,4,1,2,1,1,1,2,3,8,3,X,4
59839,S92000003,P,4,2,2,1,1,1,2,1,2,4,X,X,X,4
59843,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,2
59889,S92000003,P,0,2,5,4,2,1,2,1,2,3,1,4,X,2
59909,S92000003,P,4,2,2,1,2,1,1,1,1,3,7,4,X,3
59927,S92000003,P,2,1,3,1,2,1,1,1,2,3,5,2,X,3
59952,S92000003,P,1,1,2,1,2,2,3,1,1,3,9,8,X,4
59961,S92000003,P,1,2,6,2,2,1,2,1,2,3,9,5,X,4
59963,S92000003,P,3,1,4,1,2,1,1,1,2,3,7,7,X,2
59982,S92000003,P,0,1,2,1,2,1,1,1,2,3,X,X,X,4
59987,S92000003,P,5,1,6,1,2,1,2,1,1,3,3,11,X,2
60030,S92000003,P,2,1,5,3,2,1,2,1,2,3,5,2,X,2
60228,S92000003,P,0,1,3,1,1,2,1,4,2,4,X,X,X,2
60229,S92000003,P,1,2,2,1,1,2,1,4,2,4,X,X,X,1
60267,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
60329,S92000003,P,1,1,6,2,2,1,2,1,2,3,2,13,X,2
60345,S92000003,P,1,1,6,2,2,1,1,1,2,3,2,7,X,1
60377,S92000003,P,3,2,2,1,2,1,1,1,2,3,X,X,X,4
60409,S92000003,P,2,1,2,1,1,2,1,1,1,4,X,X,X,1
60438,S92000003,P,1,1,2,1,2,1,2,1,1,3,5,12,X,3
60469,S92000003,P,1,1,2,1,2,2,1,1,2,3,X,X,X,1
60497,S92000003,P,0,2,6,4,2,1,2,1,2,3,9,5,X,4
60530,S92000003,P,0,1,4,4,2,1,1,1,2,3,2,11,X,2
60540,S92000003,P,0,1,3,1,2,1,1,1,1,3,9,4,X,4
60557,S92000003,P,0,1,5,1,2,1,2,1,2,3,5,8,X,4
60573,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,6,X,2
60613,S92000003,P,1,1,2,1,2,1,3,1,1,3,X,X,X,4
60624,S92000003,P,1,1,4,1,2,1,2,1,2,3,8,2,X,4
60634,S92000003,P,4,1,2,1,2,2,3,1,1,3,X,X,X,2
60714,S92000003,P,1,2,3,1,2,1,1,1,2,3,7,4,X,4
60741,S92000003,P,4,2,3,1,2,1,1,1,1,3,9,5,X,4
60745,S92000003,P,1,2,3,2,2,2,2,1,1,3,4,9,X,4
60753,S92000003,P,1,1,4,2,2,1,1,1,2,3,5,3,X,2
60781,S92000003,P,1,1,5,2,2,1,3,1,2,3,5,4,X,4
60802,S92000003,P,0,1,3,1,2,1,3,1,2,3,5,13,X,4
60812,S92000003,P,1,1,5,2,2,1,1,1,1,3,5,8,X,4
60826,S92000003,P,2,1,2,1,2,1,1,1,1,3,7,11,X,1
60842,S92000003,P,5,1,6,1,2,1,3,1,2,3,8,2,X,3
60847,S92000003,P,4,1,2,1,1,1,1,1,1,4,X,X,X,2
60849,S92000003,P,1,2,5,2,2,1,1,1,2,3,9,5,X,2
60874,S92000003,P,1,1,5,2,2,1,3,1,1,3,5,8,X,3
60903,S92000003,P,4,2,4,4,2,1,1,1,2,3,9,5,X,4
60907,S92000003,P,1,2,6,2,2,1,2,1,2,3,7,4,X,4
60969,S92000003,P,1,2,4,2,2,2,2,1,2,3,9,8,X,3
61006,S92000003,P,0,1,4,4,2,1,3,1,1,3,5,2,X,3
61011,S92000003,P,3,1,6,4,2,1,1,1,2,3,8,8,X,3
61026,S92000003,P,4,2,2,1,1,2,1,1,2,4,X,X,X,4
61035,S92000003,P,0,1,5,4,2,1,3,1,2,3,8,8,X,3
61044,S92000003,P,2,1,3,1,2,1,2,1,1,3,3,9,X,4
61057,S92000003,P,1,1,6,2,2,1,1,1,1,3,1,7,X,2
61063,S92000003,P,1,1,4,1,2,1,1,1,1,3,3,7,X,1
61074,S92000003,P,2,2,4,4,2,1,3,1,2,3,9,6,X,4
61091,S92000003,P,2,2,2,1,1,1,1,1,2,4,X,X,X,4
61102,S92000003,P,1,2,5,2,2,2,2,3,6,3,6,11,X,4
61116,S92000003,P,2,1,2,1,2,1,2,1,1,3,9,5,X,2
61129,S92000003,P,0,1,5,1,2,1,2,1,2,3,2,12,X,1
61167,S92000003,P,3,1,3,1,2,1,3,3,2,3,4,9,X,2
61208,S92000003,P,1,2,6,2,2,2,2,3,1,3,9,5,X,4
61229,S92000003,P,0,1,5,3,2,1,2,1,2,3,7,4,X,4
61268,S92000003,P,1,2,5,2,2,1,1,1,2,3,6,10,X,1
61269,S92000003,P,4,2,5,3,2,1,1,1,2,3,7,8,X,4
61313,S92000003,P,2,2,3,1,2,1,1,1,1,3,6,10,X,2
61535,S92000003,P,1,1,2,1,2,1,1,1,1,3,3,10,X,2
61568,S92000003,P,1,1,4,2,2,1,1,1,1,3,6,8,X,2
61571,S92000003,P,1,2,3,1,2,1,1,1,2,3,3,8,X,1
61637,S92000003,P,3,1,4,4,2,1,2,1,2,3,8,6,X,3
61639,S92000003,P,2,2,2,1,2,1,1,1,1,3,7,4,X,2
61640,S92000003,P,1,2,2,1,1,1,2,1,2,4,X,X,X,2
61641,S92000003,P,0,2,3,1,2,1,2,1,1,3,4,4,X,2
61658,S92000003,P,4,2,2,1,2,1,1,1,2,3,X,X,X,4
61742,S92000003,P,0,1,4,1,2,1,2,1,9,3,5,3,X,3
61774,S92000003,P,4,1,3,1,2,1,2,1,2,3,7,8,X,4
61808,S92000003,P,1,1,4,1,2,1,2,1,2,3,9,2,X,1
61825,S92000003,P,0,1,4,1,2,1,2,1,1,3,9,3,X,4
61829,S92000003,P,0,1,5,4,2,1,2,1,1,3,5,3,X,3
61871,S92000003,P,0,2,3,1,2,1,2,1,1,3,7,4,X,4
61918,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,3
61921,S92000003,P,1,1,2,1,1,1,1,3,6,4,X,X,X,4
62042,S92000003,C,X,2,2,1,1,2,2,3,9,4,X,X,X,X
62050,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
62056,S92000003,P,4,1,2,1,2,1,1,1,9,3,X,X,X,4
62072,S92000003,P,0,1,4,3,2,1,2,1,2,3,3,11,X,2
62096,S92000003,P,0,2,2,1,2,1,3,1,2,3,6,11,X,4
62121,S92000003,P,0,1,6,4,2,1,3,1,2,3,9,4,X,4
62165,S92000003,P,1,2,3,2,2,2,2,3,4,3,2,6,X,1
62177,S92000003,P,5,1,3,1,2,1,2,1,2,3,9,6,X,3
62181,S92000003,P,1,1,6,2,2,1,1,1,2,3,8,3,X,4
62203,S92000003,P,0,1,4,1,2,1,3,1,9,3,3,8,X,2
62210,S92000003,P,0,2,4,1,2,1,1,1,2,3,8,6,X,3
62213,S92000003,P,2,1,4,1,2,2,1,3,1,3,5,5,X,4
62216,S92000003,P,2,1,3,1,2,1,1,1,1,3,7,4,X,3
62283,S92000003,P,3,1,5,1,2,2,3,1,1,3,5,5,X,4
62328,S92000003,P,1,1,5,2,2,1,1,1,2,3,8,6,X,4
62357,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
62388,S92000003,P,2,1,2,1,2,1,1,1,1,3,7,4,X,2
62488,S92000003,P,0,2,4,1,2,1,2,1,2,3,4,7,X,2
62513,S92000003,P,1,2,5,2,2,1,2,1,2,3,9,11,X,4
62530,S92000003,P,0,1,6,4,2,1,3,1,2,3,8,3,X,3
62532,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,4
62534,S92000003,P,0,1,2,1,2,1,1,1,1,3,X,X,X,4
62706,S92000003,P,5,1,2,1,2,2,2,3,1,3,X,X,X,4
62777,S92000003,P,1,1,2,1,1,2,1,3,6,4,X,X,X,4
62788,S92000003,P,4,1,2,1,1,1,1,3,7,4,X,X,X,2
62813,S92000003,P,1,1,5,2,2,1,3,1,1,3,7,3,X,2
62816,S92000003,P,4,2,4,3,2,1,2,1,9,3,6,11,X,4
62818,S92000003,P,1,1,5,2,2,2,2,6,6,3,8,2,X,4
62836,S92000003,P,0,2,4,4,2,1,2,1,2,3,4,11,X,2
62864,S92000003,P,4,2,3,4,2,1,1,3,6,3,4,8,X,2
62912,S92000003,P,4,2,4,3,2,1,1,1,1,3,7,4,X,4
62916,S92000003,P,2,2,3,1,2,1,2,1,1,3,X,X,X,3
62918,S92000003,P,1,1,3,1,2,1,1,1,1,3,5,3,X,4
62954,S92000003,P,1,1,4,2,2,1,1,1,1,3,3,6,X,2
62971,S92000003,P,3,1,4,3,2,1,2,1,1,3,3,3,X,2
62978,S92000003,P,1,1,3,1,2,1,2,1,2,3,8,8,X,1
62999,S92000003,P,1,1,2,1,2,1,2,1,9,3,X,X,X,3
63012,S92000003,P,2,2,2,1,2,1,1,1,1,3,9,4,X,4
63014,S92000003,P,4,2,3,1,2,1,1,1,2,3,X,X,X,4
63035,S92000003,P,1,1,4,2,2,1,3,1,1,3,8,6,X,3
63044,S92000003,P,2,2,2,1,1,1,1,1,1,4,X,X,X,3
63050,S92000003,P,1,2,3,2,2,2,1,1,2,3,4,5,X,3
63156,S92000003,P,0,2,5,1,2,1,1,1,2,3,1,10,X,1
63171,S92000003,P,4,1,3,1,2,1,3,1,1,3,8,2,X,4
63185,S92000003,P,1,2,4,2,2,2,3,3,6,3,X,X,X,3
63195,S92000003,P,1,1,6,2,2,1,2,1,2,3,8,3,X,4
63199,S92000003,P,1,1,5,2,2,1,4,1,1,3,9,3,X,2
63203,S92000003,P,0,1,5,3,2,1,1,1,2,3,8,11,X,3
63216,S92000003,P,0,1,6,4,2,1,1,1,2,3,5,2,X,3
63311,S92000003,P,4,1,2,1,2,1,1,1,1,3,9,1,X,3
63324,S92000003,P,0,1,4,1,2,1,4,1,1,3,3,4,X,2
63359,S92000003,P,1,1,3,1,2,1,2,1,1,3,X,X,X,4
63374,S92000003,P,4,2,2,1,2,1,1,1,1,3,9,5,X,4
